Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,TotalGoals,TotalShots,TotalShotsOnTarget,TotalFouls,TotalCorners,TotalYellowCards,TotalRedCards,GoalDifferenceAbs,DisciplineScore
2005/06,2005-10-22,Aston Villa,Wigan,0,2,A,0,1,A,16,6,5,6,12,13,9,5,0,0,0,0,2,22,11,25,14,0,0,2,0
2005/06,2005-10-22,Blackburn,Birmingham,2,0,H,0,0,D,11,3,5,2,22,17,3,9,0,3,0,0,2,14,7,39,12,3,0,2,3
2005/06,2005-10-22,Fulham,Liverpool,2,0,H,1,0,H,6,14,3,6,9,14,3,8,0,2,0,0,2,20,9,23,11,2,0,2,2
2005/06,2005-10-22,Man United,Tottenham,1,1,D,1,0,H,13,9,9,7,15,12,7,8,2,3,0,0,2,22,16,27,15,5,0,0,5
2005/06,2005-10-22,Portsmouth,Charlton,1,2,A,1,0,H,15,11,6,7,10,15,6,5,2,3,0,0,3,26,13,25,11,5,0,1,5
2005/06,2005-10-23,Bolton,West Brom,2,0,H,0,0,D,19,2,12,1,13,16,10,1,2,2,0,0,2,21,13,29,11,4,0,2,4
2005/06,2005-10-23,Everton,Chelsea,1,1,D,1,0,H,4,24,4,12,14,14,3,11,2,2,0,0,2,28,16,28,14,4,0,0,4
2005/06,2005-10-23,Newcastle,Sunderland,3,2,H,2,2,D,12,10,9,5,12,13,5,3,2,2,0,0,5,22,14,25,8,4,0,1,4
2005/06,2005-10-23,West Ham,Middlesbrough,2,1,H,0,0,D,15,19,8,9,11,9,4,7,1,2,0,0,3,34,17,20,11,3,0,1,3
2005/06,2005-10-29,Birmingham,Everton,0,1,A,0,1,A,18,11,8,6,11,15,8,6,0,1,0,0,1,29,14,26,14,1,0,1,1
2005/06,2005-10-29,Charlton,Bolton,0,1,A,0,0,D,7,11,4,7,11,13,4,2,1,0,0,0,1,18,11,24,6,1,0,1,1
2005/06,2005-10-29,Chelsea,Blackburn,4,2,H,2,2,D,19,6,10,4,12,19,5,2,1,5,0,0,6,25,14,31,7,6,0,2,6
2005/06,2005-10-29,Liverpool,West Ham,2,0,H,1,0,H,17,4,9,2,15,13,10,5,2,0,0,0,2,21,11,28,15,2,0,2,2
2005/06,2005-10-29,Middlesbrough,Man United,4,1,H,3,0,H,7,13,4,8,14,22,2,6,1,4,0,0,5,20,12,36,8,5,0,3,5
2005/06,2005-10-29,Sunderland,Portsmouth,1,4,A,1,0,H,5,5,2,5,11,9,11,2,0,1,0,0,5,10,7,20,13,1,0,3,1
2005/06,2005-10-29,Tottenham,Arsenal,1,1,D,1,0,H,11,10,3,7,18,13,6,1,4,2,0,0,2,21,10,31,7,6,0,0,6
2005/06,2005-10-29,Wigan,Fulham,1,0,H,0,0,D,12,7,6,1,11,7,6,3,1,1,0,0,1,19,7,18,9,2,0,1,2
2005/06,2005-10-30,West Brom,Newcastle,0,3,A,0,0,D,8,11,4,8,9,14,9,4,0,1,0,0,3,19,12,23,13,1,0,3,1
2005/06,2005-10-31,Man City,Aston Villa,3,1,H,2,0,H,13,11,5,5,17,10,2,6,1,1,0,0,4,24,10,27,8,2,0,2,2
2005/06,2005-11-05,Arsenal,Sunderland,3,1,H,2,0,H,12,1,9,1,11,13,4,6,0,1,0,0,4,13,10,24,10,1,0,2,1
2005/06,2005-11-05,Aston Villa,Liverpool,0,2,A,0,0,D,6,10,2,6,16,11,3,5,2,2,0,0,2,16,8,27,8,4,0,2,4
2005/06,2005-11-05,Blackburn,Charlton,4,1,H,2,1,H,9,10,3,9,9,15,7,9,0,2,0,0,5,19,12,24,16,2,0,3,2
2005/06,2005-11-05,Fulham,Man City,2,1,H,2,1,H,9,4,5,2,10,16,4,2,1,3,0,0,3,13,7,26,6,4,0,1,4
2005/06,2005-11-05,Newcastle,Birmingham,1,0,H,0,0,D,10,9,5,3,20,18,3,2,3,2,0,0,1,19,8,38,5,5,0,1,5
2005/06,2005-11-05,Portsmouth,Wigan,0,2,A,0,0,D,7,7,4,5,11,13,5,8,1,2,0,0,2,14,9,24,13,3,0,2,3
2005/06,2005-11-05,West Ham,West Brom,1,0,H,0,0,D,10,10,6,6,15,12,8,5,2,0,0,0,1,20,12,27,13,2,0,1,2
2005/06,2005-11-06,Everton,Middlesbrough,1,0,H,1,0,H,12,17,8,9,21,16,9,3,2,1,0,0,1,29,17,37,12,3,0,1,3
2005/06,2005-11-06,Man United,Chelsea,1,0,H,1,0,H,10,21,5,11,19,14,5,9,3,4,0,0,1,31,16,33,14,7,0,1,7
2005/06,2005-11-07,Bolton,Tottenham,1,0,H,1,0,H,9,9,8,7,13,9,6,5,0,1,0,0,1,18,15,22,11,1,0,1,1
2005/06,2005-11-19,Charlton,Man United,1,3,A,0,1,A,18,13,11,7,13,11,4,3,0,2,0,0,4,31,18,24,7,2,0,2,2
2005/06,2005-11-19,Chelsea,Newcastle,3,0,H,0,0,D,12,3,4,2,12,13,3,5,2,1,0,0,3,15,6,25,8,3,0,3,3
2005/06,2005-11-19,Liverpool,Portsmouth,3,0,H,2,0,H,15,7,11,5,7,8,7,6,1,1,0,0,3,22,16,15,13,2,0,3,2
2005/06,2005-11-19,Man City,Blackburn,0,0,D,0,0,D,12,5,4,4,7,15,4,4,2,4,0,0,0,17,8,22,8,6,0,0,6
2005/06,2005-11-19,Sunderland,Aston Villa,1,3,A,0,0,D,8,16,6,11,10,13,6,5,2,1,0,0,4,24,17,23,11,3,0,2,3
2005/06,2005-11-19,West Brom,Everton,4,0,H,1,0,H,11,11,8,6,11,9,4,8,0,0,0,0,4,22,14,20,12,0,0,4,0
2005/06,2005-11-19,Wigan,Arsenal,2,3,A,2,3,A,11,13,5,8,16,17,2,2,3,3,0,0,5,24,13,33,4,6,0,1,6
2005/06,2005-11-20,Middlesbrough,Fulham,3,2,H,0,1,A,20,9,11,6,9,16,9,4,0,1,0,0,5,29,17,25,13,1,0,1,1
2005/06,2005-11-20,Tottenham,West Ham,1,1,D,1,0,H,15,8,8,4,16,13,9,7,3,1,0,0,2,23,12,29,16,4,0,0,4
2005/06,2005-11-26,Arsenal,Blackburn,3,0,H,2,0,H,13,15,10,9,9,15,9,10,1,2,0,0,3,28,19,24,19,3,0,3,3
2005/06,2005-11-26,Aston Villa,Charlton,1,0,H,0,0,D,16,5,10,3,9,12,10,3,2,2,0,0,1,21,13,21,13,4,0,1,4
2005/06,2005-11-26,Man City,Liverpool,0,1,A,0,0,D,3,8,1,6,13,13,6,4,0,2,0,0,1,11,7,26,10,2,0,1,2
2005/06,2005-11-26,Portsmouth,Chelsea,0,2,A,0,1,A,6,12,2,6,22,7,2,1,5,1,0,0,2,18,8,29,3,6,0,2,6
2005/06,2005-11-26,Sunderland,Birmingham,0,1,A,0,0,D,4,10,3,7,7,10,6,2,0,0,0,0,1,14,10,17,8,0,0,1,0
2005/06,2005-11-26,Wigan,Tottenham,1,2,A,0,1,A,11,7,3,5,14,17,6,5,0,2,0,0,3,18,8,31,11,2,0,1,2
2005/06,2005-11-27,Everton,Newcastle,1,0,H,0,0,D,14,16,9,10,19,19,12,8,1,5,0,0,1,30,19,38,20,6,0,1,6
2005/06,2005-11-27,Fulham,Bolton,2,1,H,2,0,H,10,5,7,3,17,18,3,6,2,7,0,0,3,15,10,35,9,9,0,1,9
2005/06,2005-11-27,Middlesbrough,West Brom,2,2,D,1,1,D,13,9,8,6,15,13,6,5,1,1,0,0,4,22,14,28,11,2,0,0,2
2005/06,2005-11-27,West Ham,Man United,1,2,A,1,0,H,10,16,3,10,15,7,4,5,2,3,0,0,3,26,13,22,9,5,0,1,5
2005/06,2005-11-30,Sunderland,Liverpool,0,2,A,0,2,A,8,15,4,11,15,10,3,3,0,2,0,1,2,23,15,25,6,2,1,2,7
2005/06,2005-12-03,Blackburn,Everton,0,2,A,0,2,A,15,8,7,5,8,18,7,5,1,1,1,0,2,23,12,26,12,2,1,2,7
2005/06,2005-12-03,Bolton,Arsenal,2,0,H,2,0,H,10,8,9,3,16,15,9,3,1,2,0,0,2,18,12,31,12,3,0,2,3
2005/06,2005-12-03,Chelsea,Middlesbrough,1,0,H,0,0,D,17,10,9,5,15,14,6,4,0,0,0,0,1,27,14,29,10,0,0,1,0
2005/06,2005-12-03,Liverpool,Wigan,3,0,H,2,0,H,16,10,12,6,16,15,11,6,1,2,0,0,3,26,18,31,17,3,0,3,3
2005/06,2005-12-03,Man United,Portsmouth,3,0,H,1,0,H,19,8,12,4,9,16,11,4,0,1,0,0,3,27,16,25,15,1,0,3,1
2005/06,2005-12-03,Newcastle,Aston Villa,1,1,D,1,0,H,8,9,2,6,17,15,6,4,1,2,0,0,2,17,8,32,10,3,0,0,3
2005/06,2005-12-03,Tottenham,Sunderland,3,2,H,1,1,D,14,5,8,2,8,19,12,0,0,2,0,0,5,19,10,27,12,2,0,1,2
2005/06,2005-12-03,West Brom,Fulham,0,0,D,0,0,D,5,8,4,1,8,15,1,3,1,3,0,1,0,13,5,23,4,4,1,0,9
2005/06,2005-12-04,Charlton,Man City,2,5,A,1,2,A,10,17,4,9,20,14,8,4,2,3,0,0,7,27,13,34,12,5,0,3,5
2005/06,2005-12-05,Birmingham,West Ham,1,2,A,1,2,A,14,10,6,4,12,5,11,8,1,1,0,0,3,24,10,17,19,2,0,1,2
2005/06,2005-12-10,Birmingham,Fulham,1,0,H,0,0,D,11,7,7,3,12,10,2,2,0,0,0,0,1,18,10,22,4,0,0,1,0
2005/06,2005-12-10,Blackburn,West Ham,3,2,H,0,1,A,14,6,5,3,13,14,4,1,3,6,0,0,5,20,8,27,5,9,0,1,9
2005/06,2005-12-10,Bolton,Aston Villa,1,1,D,0,0,D,13,6,7,3,16,22,6,3,2,4,0,0,2,19,10,38,9,6,0,0,6
2005/06,2005-12-10,Charlton,Sunderland,2,0,H,1,0,H,14,14,8,6,11,16,3,6,0,2,0,0,2,28,14,27,9,2,0,2,2
2005/06,2005-12-10,Chelsea,Wigan,1,0,H,0,0,D,11,4,8,1,16,10,5,1,1,1,0,0,1,15,9,26,6,2,0,1,2
2005/06,2005-12-10,Liverpool,Middlesbrough,2,0,H,0,0,D,23,6,13,3,10,18,11,2,1,2,0,1,2,29,16,28,13,3,1,2,8
2005/06,2005-12-10,Newcastle,Arsenal,1,0,H,0,0,D,8,6,4,3,23,13,5,4,2,1,0,1,1,14,7,36,9,3,1,1,8
2005/06,2005-12-10,West Brom,Man City,2,0,H,1,0,H,11,8,4,2,17,13,4,6,1,4,0,1,2,19,6,30,10,5,1,2,10
2005/06,2005-12-11,Man United,Everton,1,1,D,1,1,D,21,7,12,5,12,11,9,0,1,2,0,0,2,28,17,23,9,3,0,0,3
2005/06,2005-12-12,Tottenham,Portsmouth,3,1,H,0,1,A,16,8,9,5,6,19,6,3,0,0,0,0,4,24,14,25,9,0,0,2,0
2005/06,2005-12-14,Everton,West Ham,1,2,A,1,1,D,12,7,3,2,10,11,4,9,2,1,0,0,3,19,5,21,13,3,0,1,3
2005/06,2005-12-14,Man United,Wigan,4,0,H,2,0,H,12,15,9,7,12,6,7,7,1,1,0,0,4,27,16,18,14,2,0,4,2
2005/06,2005-12-17,Aston Villa,Man United,0,2,A,0,1,A,11,17,7,10,19,16,2,6,1,0,0,0,2,28,17,35,8,1,0,2,1
2005/06,2005-12-17,Everton,Bolton,0,4,A,0,1,A,13,7,10,5,13,15,10,0,2,2,0,0,4,20,15,28,10,4,0,4,4
2005/06,2005-12-17,Fulham,Blackburn,2,1,H,1,0,H,8,10,5,4,12,13,8,12,4,4,0,0,3,18,9,25,20,8,0,1,8
2005/06,2005-12-17,Man City,Birmingham,4,1,H,3,0,H,17,6,9,2,19,12,7,5,2,2,0,1,5,23,11,31,12,4,1,3,9
2005/06,2005-12-17,Portsmouth,West Brom,1,0,H,0,0,D,5,4,4,2,15,7,6,8,1,1,0,0,1,9,6,22,14,2,0,1,2
2005/06,2005-12-17,West Ham,Newcastle,2,4,A,1,2,A,11,10,7,7,9,16,3,2,3,3,0,0,6,21,14,25,5,6,0,2,6
2005/06,2005-12-17,Wigan,Charlton,3,0,H,1,0,H,18,5,12,2,8,8,12,3,0,1,0,0,3,23,14,16,15,1,0,3,1
2005/06,2005-12-18,Arsenal,Chelsea,0,2,A,0,1,A,7,11,5,8,13,18,5,5,3,4,0,0,2,18,13,31,10,7,0,2,7
2005/06,2005-12-18,Middlesbrough,Tottenham,3,3,D,2,1,H,11,8,8,5,17,13,14,4,2,3,0,0,6,19,13,30,18,5,0,0,5
2005/06,2005-12-26,Aston Villa,Everton,4,0,H,1,0,H,12,10,7,5,12,11,4,9,0,0,0,0,4,22,12,23,13,0,0,4,0
2005/06,2005-12-26,Charlton,Arsenal,0,1,A,0,0,D,8,18,0,11,16,10,4,10,3,2,1,0,1,26,11,26,14,5,1,1,10
2005/06,2005-12-26,Chelsea,Fulham,3,2,H,2,1,H,15,9,11,4,16,16,10,4,1,3,0,0,5,24,15,32,14,4,0,1,4
2005/06,2005-12-26,Liverpool,Newcastle,2,0,H,2,0,H,21,2,11,2,9,13,7,4,1,0,0,1,2,23,13,22,11,1,1,2,6
2005/06,2005-12-26,Man United,West Brom,3,0,H,2,0,H,17,5,9,3,13,6,8,2,1,0,0,0,3,22,12,19,10,1,0,3,1
2005/06,2005-12-26,Middlesbrough,Blackburn,0,2,A,0,1,A,8,7,5,4,14,16,2,3,4,2,0,0,2,15,9,30,5,6,0,2,6
2005/06,2005-12-26,Portsmouth,West Ham,1,1,D,1,0,H,11,14,9,4,14,10,6,5,3,1,1,0,2,25,13,24,11,4,1,0,9
2005/06,2005-12-26,Sunderland,Bolton,0,0,D,0,0,D,11,8,7,1,16,12,1,4,1,3,0,0,0,19,8,28,5,4,0,0,4
2005/06,2005-12-26,Tottenham,Birmingham,2,0,H,0,0,D,9,7,4,4,19,17,9,8,4,1,0,1,2,16,8,36,17,5,1,2,10
2005/06,2005-12-26,Wigan,Man City,4,3,H,3,1,H,10,21,5,14,8,9,2,9,0,0,0,0,7,31,19,17,11,0,0,1,0
2005/06,2005-12-28,Arsenal,Portsmouth,4,0,H,4,0,H,6,6,4,4,12,13,3,1,0,1,0,0,4,12,8,25,4,1,0,4,1
2005/06,2005-12-28,Birmingham,Man United,2,2,D,1,1,D,11,11,5,5,13,13,4,4,0,0,0,0,4,22,10,26,8,0,0,0,0
2005/06,2005-12-28,Everton,Liverpool,1,3,A,1,2,A,10,12,6,5,23,20,5,2,4,2,2,0,4,22,11,43,7,6,2,2,16
2005/06,2005-12-28,Fulham,Aston Villa,3,3,D,2,1,H,6,9,3,4,13,12,6,10,0,4,0,0,6,15,7,25,16,4,0,0,4
2005/06,2005-12-28,Man City,Chelsea,0,1,A,0,0,D,5,11,2,4,20,12,1,4,1,1,0,0,1,16,6,32,5,2,0,1,2
2005/06,2005-12-28,West Brom,Tottenham,2,0,H,1,0,H,6,7,5,7,16,12,4,3,0,0,0,0,2,13,12,28,7,0,0,2,0
2005/06,2005-12-28,West Ham,Wigan,0,2,A,0,2,A,4,8,1,4,14,15,5,3,1,1,0,0,2,12,5,29,8,2,0,2,2
2005/06,2005-12-31,Aston Villa,Arsenal,0,0,D,0,0,D,11,10,5,3,19,11,10,1,1,1,0,0,0,21,8,30,11,2,0,0,2
2005/06,2005-12-31,Charlton,West Ham,2,0,H,1,0,H,14,8,7,3,15,8,6,13,1,0,0,0,2,22,10,23,19,1,0,2,1
2005/06,2005-12-31,Chelsea,Birmingham,2,0,H,2,0,H,12,9,8,3,11,8,5,4,1,0,0,0,2,21,11,19,9,1,0,2,1
2005/06,2005-12-31,Liverpool,West Brom,1,0,H,0,0,D,27,4,13,0,8,12,10,1,0,0,0,0,1,31,13,20,11,0,0,1,0
2005/06,2005-12-31,Man United,Bolton,4,1,H,2,1,H,18,4,9,2,9,22,7,1,2,5,0,0,5,22,11,31,8,7,0,3,7
2005/06,2005-12-31,Middlesbrough,Man City,0,0,D,0,0,D,12,8,4,3,6,12,4,7,0,1,0,0,0,20,7,18,11,1,0,0,1
2005/06,2005-12-31,Portsmouth,Fulham,1,0,H,1,0,H,17,9,7,4,14,7,8,8,1,2,0,0,1,26,11,21,16,3,0,1,3
2005/06,2005-12-31,Sunderland,Everton,0,1,A,0,0,D,13,9,6,5,6,7,8,5,1,1,0,0,1,22,11,13,13,2,0,1,2
2005/06,2005-12-31,Tottenham,Newcastle,2,0,H,1,0,H,13,9,3,4,13,11,5,3,0,1,0,0,2,22,7,24,8,1,0,2,1
2005/06,2005-12-31,Wigan,Blackburn,0,3,A,0,1,A,9,13,4,7,9,13,2,7,1,1,0,0,3,22,11,22,9,2,0,3,2
2005/06,2006-01-02,Birmingham,Wigan,2,0,H,2,0,H,8,6,4,2,9,16,8,3,1,2,0,0,2,14,6,25,11,3,0,2,3
2005/06,2006-01-02,Blackburn,Portsmouth,2,1,H,2,1,H,12,8,7,4,11,12,4,6,1,4,0,0,3,20,11,23,10,5,0,1,5
2005/06,2006-01-02,Bolton,Liverpool,2,2,D,1,0,H,12,15,7,7,16,14,3,5,2,3,0,0,4,27,14,30,8,5,0,0,5
2005/06,2006-01-02,Everton,Charlton,3,1,H,2,1,H,13,11,6,4,13,14,5,2,0,2,0,0,4,24,10,27,7,2,0,2,2
2005/06,2006-01-02,Fulham,Sunderland,2,1,H,1,1,D,12,10,9,7,9,14,6,6,2,2,0,1,3,22,16,23,12,4,1,1,9
2005/06,2006-01-02,Newcastle,Middlesbrough,2,2,D,1,0,H,10,8,5,3,14,13,5,2,0,2,0,0,4,18,8,27,7,2,0,0,2
2005/06,2006-01-02,West Brom,Aston Villa,1,2,A,0,0,D,9,13,5,7,9,13,7,6,2,3,0,0,3,22,12,22,13,5,0,1,5
2005/06,2006-01-02,West Ham,Chelsea,1,3,A,0,1,A,6,17,3,10,10,11,2,5,1,3,0,0,4,23,13,21,7,4,0,2,4
2005/06,2006-01-03,Arsenal,Man United,0,0,D,0,0,D,8,16,5,6,17,13,6,9,2,3,0,0,0,24,11,30,15,5,0,0,5
2005/06,2006-01-04,Man City,Tottenham,0,2,A,0,1,A,13,8,3,2,8,11,12,8,2,2,0,0,2,21,5,19,20,4,0,2,4
2005/06,2006-01-14,Arsenal,Middlesbrough,7,0,H,4,0,H,24,5,17,2,12,14,4,6,1,2,0,1,7,29,19,26,10,3,1,7,8
2005/06,2006-01-14,Aston Villa,West Ham,1,2,A,1,0,H,14,10,8,7,15,21,4,10,1,3,0,0,3,24,15,36,14,4,0,1,4
2005/06,2006-01-14,Blackburn,Bolton,0,0,D,0,0,D,18,3,3,1,21,16,11,1,2,5,0,1,0,21,4,37,12,7,1,0,12
2005/06,2006-01-14,Charlton,Birmingham,2,0,H,1,0,H,11,14,4,5,16,12,2,7,0,0,0,0,2,25,9,28,9,0,0,2,0
2005/06,2006-01-14,Fulham,Newcastle,1,0,H,0,0,D,12,6,5,4,9,13,5,10,0,2,0,0,1,18,9,22,15,2,0,1,2
2005/06,2006-01-14,Liverpool,Tottenham,1,0,H,0,0,D,16,6,12,2,8,12,10,7,0,1,0,1,1,22,14,20,17,1,1,1,6
2005/06,2006-01-14,Man City,Man United,3,1,H,2,0,H,12,13,7,4,19,18,3,3,2,1,0,1,4,25,11,37,6,3,1,2,8
2005/06,2006-01-14,Portsmouth,Everton,0,1,A,0,1,A,14,9,8,3,21,13,4,8,2,2,0,0,1,23,11,34,12,4,0,1,4
2005/06,2006-01-15,Sunderland,Chelsea,1,2,A,1,1,D,10,21,7,13,13,8,4,3,1,2,0,1,3,31,20,21,7,3,1,1,8
2005/06,2006-01-15,Wigan,West Brom,0,1,A,0,0,D,27,7,12,6,14,16,6,5,0,3,0,1,1,34,18,30,11,3,1,1,8
2005/06,2006-01-21,Birmingham,Portsmouth,5,0,H,2,0,H,9,10,6,4,11,23,7,2,1,1,0,0,5,19,10,34,9,2,0,5,2
2005/06,2006-01-21,Bolton,Man City,2,0,H,2,0,H,11,9,6,2,8,17,4,5,2,2,0,0,2,20,8,25,9,4,0,2,4
2005/06,2006-01-21,Everton,Arsenal,1,0,H,1,0,H,9,14,3,5,19,17,5,6,4,2,0,1,1,23,8,36,11,6,1,1,11
2005/06,2006-01-21,Middlesbrough,Wigan,2,3,A,0,2,A,7,16,4,10,9,11,8,8,0,2,0,0,5,23,14,20,16,2,0,1,2
2005/06,2006-01-21,Newcastle,Blackburn,0,1,A,0,0,D,12,6,3,2,12,12,4,4,0,2,0,0,1,18,5,24,8,2,0,1,2
2005/06,2006-01-21,Tottenham,Aston Villa,0,0,D,0,0,D,21,4,13,1,10,15,9,2,0,2,0,1,0,25,14,25,11,2,1,0,7
2005/06,2006-01-21,West Brom,Sunderland,0,1,A,0,0,D,10,7,5,2,13,16,6,2,0,3,0,0,1,17,7,29,8,3,0,1,3
2005/06,2006-01-22,Chelsea,Charlton,1,1,D,1,0,H,12,9,7,5,10,13,6,0,2,1,1,0,2,21,12,23,6,3,1,0,8
2005/06,2006-01-22,Man United,Liverpool,1,0,H,0,0,D,7,11,4,7,15,17,1,2,2,3,0,0,1,18,11,32,3,5,0,1,5
2005/06,2006-01-23,West Ham,Fulham,2,1,H,2,0,H,9,12,5,6,16,12,4,7,2,2,0,0,3,21,11,28,11,4,0,1,4
2005/06,2006-01-31,Charlton,West Brom,0,0,D,0,0,D,12,12,9,6,8,18,3,5,2,4,1,0,0,24,15,26,8,6,1,0,11
2005/06,2006-01-31,Fulham,Tottenham,1,0,H,0,0,D,12,7,8,3,9,11,3,9,1,3,0,1,1,19,11,20,12,4,1,1,9
2005/06,2006-01-31,Sunderland,Middlesbrough,0,3,A,0,2,A,14,7,7,4,18,9,2,5,1,1,0,0,3,21,11,27,7,2,0,3,2
2005/06,2006-01-31,Wigan,Everton,1,1,D,1,1,D,14,8,6,6,15,15,5,5,1,1,1,1,2,22,12,30,10,2,2,0,12
2005/06,2006-02-01,Arsenal,West Ham,2,3,A,1,2,A,16,4,10,4,6,15,12,2,1,1,0,0,5,20,14,21,14,2,0,1,2
2005/06,2006-02-01,Aston Villa,Chelsea,1,1,D,0,1,A,6,11,2,5,6,15,5,4,1,3,0,0,2,17,7,21,9,4,0,0,4
2005/06,2006-02-01,Blackburn,Man United,4,3,H,3,1,H,7,12,4,6,23,17,2,2,3,3,0,1,7,19,10,40,4,6,1,1,11
2005/06,2006-02-01,Liverpool,Birmingham,1,1,D,0,0,D,24,3,10,2,13,12,11,3,0,0,0,1,2,27,12,25,14,0,1,0,5
2005/06,2006-02-01,Man City,Newcastle,3,0,H,2,0,H,14,4,8,1,13,10,3,3,1,1,0,0,3,18,9,23,6,2,0,3,2
2005/06,2006-02-01,Portsmouth,Bolton,1,1,D,0,0,D,13,8,5,2,12,9,6,4,0,0,0,0,2,21,7,21,10,0,0,0,0
2005/06,2006-02-04,Birmingham,Arsenal,0,2,A,0,1,A,13,9,5,6,18,21,6,6,2,3,1,0,2,22,11,39,12,5,1,2,10
2005/06,2006-02-04,Bolton,Wigan,1,1,D,0,0,D,12,7,9,4,12,12,4,1,0,4,0,0,2,19,13,24,5,4,0,0,4
2005/06,2006-02-04,Everton,Man City,1,0,H,1,0,H,10,7,5,3,13,19,9,5,0,3,0,1,1,17,8,32,14,3,1,1,8
2005/06,2006-02-04,Man United,Fulham,4,2,H,3,2,H,21,10,14,7,10,14,8,5,4,2,0,0,6,31,21,24,13,6,0,2,6
2005/06,2006-02-04,Middlesbrough,Aston Villa,0,4,A,0,2,A,9,10,4,5,14,12,6,5,3,1,0,0,4,19,9,26,11,4,0,4,4
2005/06,2006-02-04,Newcastle,Portsmouth,2,0,H,1,0,H,14,3,10,1,9,8,7,1,0,1,0,0,2,17,11,17,8,1,0,2,1
2005/06,2006-02-04,West Brom,Blackburn,2,0,H,2,0,H,9,10,5,4,16,10,4,7,1,1,0,0,2,19,9,26,11,2,0,2,2
2005/06,2006-02-04,West Ham,Sunderland,2,0,H,0,0,D,11,7,7,3,13,11,6,5,1,3,0,1,2,18,10,24,11,4,1,2,9
2005/06,2006-02-05,Chelsea,Liverpool,2,0,H,1,0,H,10,12,6,2,14,17,5,5,1,2,0,1,2,22,8,31,10,3,1,2,8
2005/06,2006-02-05,Tottenham,Charlton,3,1,H,2,0,H,14,7,10,5,13,13,5,2,0,3,0,0,4,21,15,26,7,3,0,2,3
2005/06,2006-02-08,Charlton,Liverpool,2,0,H,2,0,H,6,13,2,5,12,13,1,10,2,2,0,0,2,19,7,25,11,4,0,2,4
2005/06,2006-02-11,Arsenal,Bolton,1,1,D,0,1,A,16,5,10,3,14,12,8,6,2,2,0,0,2,21,13,26,14,4,0,0,4
2005/06,2006-02-11,Aston Villa,Newcastle,1,2,A,1,2,A,13,9,7,6,23,20,11,7,4,2,0,1,3,22,13,43,18,6,1,1,11
2005/06,2006-02-11,Everton,Blackburn,1,0,H,1,0,H,5,18,2,5,8,14,6,10,4,2,1,0,1,23,7,22,16,6,1,1,11
2005/06,2006-02-11,Fulham,West Brom,6,1,H,2,0,H,11,11,7,6,19,14,4,7,3,2,0,0,7,22,13,33,11,5,0,5,5
2005/06,2006-02-11,Middlesbrough,Chelsea,3,0,H,2,0,H,7,17,6,10,17,7,5,9,0,3,0,0,3,24,16,24,14,3,0,3,3
2005/06,2006-02-11,Portsmouth,Man United,1,3,A,0,3,A,15,6,6,4,12,16,16,2,0,0,0,0,4,21,10,28,18,0,0,2,0
2005/06,2006-02-11,Wigan,Liverpool,0,1,A,0,1,A,5,7,1,6,8,3,4,3,2,0,0,0,1,12,7,11,7,2,0,1,2
2005/06,2006-02-12,Man City,Charlton,3,2,H,1,0,H,16,12,10,7,12,15,11,1,0,0,0,0,5,28,17,27,12,0,0,1,0
2005/06,2006-02-12,Sunderland,Tottenham,1,1,D,0,1,A,9,10,5,7,16,9,5,0,2,1,0,0,2,19,12,25,5,3,0,0,3
2005/06,2006-02-13,West Ham,Birmingham,3,0,H,1,0,H,13,17,8,7,10,7,4,6,0,2,0,0,3,30,15,17,10,2,0,3,2
2005/06,2006-02-14,Liverpool,Arsenal,1,0,H,0,0,D,22,6,9,2,12,15,13,1,0,1,0,0,1,28,11,27,14,1,0,1,1
2005/06,2006-02-15,Blackburn,Sunderland,2,0,H,1,0,H,12,5,6,1,16,19,6,2,1,2,0,0,2,17,7,35,8,3,0,2,3
2005/06,2006-02-19,Tottenham,Wigan,2,2,D,1,1,D,10,8,4,5,12,14,4,3,1,1,0,0,4,18,9,26,7,2,0,0,2
2005/06,2006-02-22,Newcastle,Charlton,0,0,D,0,0,D,13,7,8,4,13,13,5,6,1,2,0,0,0,20,12,26,11,3,0,0,3
2005/06,2006-02-25,Birmingham,Sunderland,1,0,H,1,0,H,14,8,7,4,13,14,6,2,0,3,0,0,1,22,11,27,8,3,0,1,3
2005/06,2006-02-25,Blackburn,Arsenal,1,0,H,1,0,H,6,10,2,3,23,10,3,5,3,2,0,0,1,16,5,33,8,5,0,1,5
2005/06,2006-02-25,Charlton,Aston Villa,0,0,D,0,0,D,13,11,6,7,9,9,1,8,0,1,0,0,0,24,13,18,9,1,0,0,1
2005/06,2006-02-25,Chelsea,Portsmouth,2,0,H,0,0,D,17,5,8,1,7,13,6,7,0,1,0,0,2,22,9,20,13,1,0,2,1
2005/06,2006-02-25,Newcastle,Everton,2,0,H,0,0,D,18,12,10,6,26,15,6,4,1,1,0,0,2,30,16,41,10,2,0,2,2
